Species	geneA	geneB	confidence	geneRegType
HS	IFNA5	JAK2	1	4
HS	IFNA5	JAK3	1	4
HS	IFNA6	JAK1	1	4
HS	IFNA6	JAK2	1	4
HS	IFNA6	JAK3	1	4
HS	IFNA7	JAK1	1	4
HS	IFNA7	JAK2	1	4
HS	IFNA7	JAK3	1	4
HS	IFNA8	JAK1	1	4
HS	IFNA8	JAK2	1	4
HS	IFNA8	JAK3	1	4
HS	IFNA10	JAK1	1	4
HS	IFNA10	JAK2	1	4
HS	IFNA10	JAK3	1	4
HS	IFNA13	JAK1	1	4
HS	IFNA13	JAK2	1	4
HS	IFNA13	JAK3	1	4
HS	IFNA14	JAK1	1	4
HS	IFNA14	JAK2	1	4
HS	IFNA14	JAK3	1	4
HS	IFNA16	JAK1	1	4
HS	IFNA16	JAK2	1	4
HS	IFNA16	JAK3	1	4
HS	IFNA17	JAK1	1	4
HS	IFNA17	JAK2	1	4
HS	IFNA17	JAK3	1	4
HS	IFNA21	JAK1	1	4
HS	IFNA21	JAK2	1	4
HS	IFNA21	JAK3	1	4
HS	IFNB1	JAK1	1	4
HS	IFNB1	JAK2	1	4
HS	IFNB1	JAK3	1	4
HS	IL2	JAK1	1	4
HS	IL2	JAK2	1	4
HS	IL2	JAK3	1	4
HS	IL3	JAK1	1	4
HS	IL3	JAK2	1	4
HS	IL3	JAK3	1	4
HS	IL4	JAK1	1	4
HS	IL4	JAK2	1	4
HS	IL4	JAK3	1	4
HS	IL6	JAK1	1	4
HS	IL6	JAK2	1	4
HS	IL6	JAK3	1	4
HS	IL7	JAK1	1	4
HS	IL7	JAK2	1	4
HS	IL7	JAK3	1	4
HS	OSM	JAK1	1	4
HS	OSM	JAK2	1	4
HS	OSM	JAK3	1	4
HS	PRL	JAK1	1	4
HS	PRL	JAK2	1	4
HS	PRL	JAK3	1	4
HS	CREB3	BCL2	1	8
HS	CREB3	MCL1	1	8
HS	CREB1	BCL2	1	8
HS	CREB1	MCL1	1	8
HS	ATF2	BCL2	1	8
HS	ATF2	MCL1	1	8
HS	ATF6B	BCL2	1	8
HS	ATF6B	MCL1	1	8
HS	CREB3L4	BCL2	1	8
HS	CREB3L4	MCL1	1	8
HS	ATF4	BCL2	1	8
HS	ATF4	MCL1	1	8
HS	CREB3L2	BCL2	1	8
HS	CREB3L2	MCL1	1	8
HS	CREB3L3	BCL2	1	8
HS	CREB3L3	MCL1	1	8
HS	CREB3L1	BCL2	1	8
HS	CREB3L1	MCL1	1	8
HS	CREB5	BCL2	1	8
HS	CREB5	MCL1	1	8
HS	PIK3AP1	PIK3CA	1	4
HS	PIK3AP1	PIK3CB	1	4
HS	PIK3AP1	PIK3CD	1	4
HS	PIK3AP1	PIK3R1	1	4
HS	PIK3AP1	PIK3R2	1	4
HS	PIK3AP1	PIK3R3	1	4
HS	MTCP1	AKT3	1	4
HS	MTCP1	AKT1	1	4
HS	MTCP1	AKT2	1	4
HS	TCL1A	AKT3	1	4
HS	TCL1A	AKT1	1	4
HS	TCL1A	AKT2	1	4
HS	TCL1B	AKT3	1	4
HS	TCL1B	AKT1	1	4
HS	TCL1B	AKT2	1	4
HS	NR4A1	RXRA	1	7
HS	NR4A1	BCL2	1	7
HS	CDC42	MAPK14	1	4
HS	CDC42	MAPK11	1	4
HS	CDC42	MAPK13	1	4
HS	CDC42	MAPK12	1	4
HS	KDR	SH2D2A	1	4
HS	KDR	PLCG1	1	4
HS	KDR	PLCG2	1	4
HS	KDR	PXN	1	4
HS	KDR	CDC42	1	4
HS	KDR	SRC	1	4
HS	PLCG1	PPP3CA	1	2
HS	PLCG1	PPP3CA	1	4
HS	PLCG1	PPP3CB	1	2
HS	PLCG1	PPP3CB	1	4
HS	PLCG1	PPP3CC	1	2
HS	PLCG1	PPP3CC	1	4
HS	PLCG1	PPP3R1	1	2
HS	PLCG1	PPP3R1	1	4
HS	PLCG1	PPP3R2	1	2
HS	PLCG1	PPP3R2	1	4
HS	PLCG1	PRKCA	1	4
HS	PLCG1	PRKCB	1	4
HS	PLCG1	PRKCG	1	4
HS	PLCG1	PLA2G4B	1	2
HS	PLCG1	PLA2G4B	1	4
HS	PLCG1	PLA2G4E	1	2
HS	PLCG1	PLA2G4E	1	4
HS	PLCG1	PLA2G4F	1	2
HS	PLCG1	PLA2G4F	1	4
HS	PLCG1	PLA2G4D	1	2
HS	PLCG1	PLA2G4D	1	4
HS	PLCG1	PLA2G4A	1	2
HS	PLCG1	PLA2G4A	1	4
HS	PLCG1	PLA2G4C	1	2
HS	PLCG1	PLA2G4C	1	4
HS	PLCG1	JMJD7-PLA2G4B	1	2
HS	PLCG1	JMJD7-PLA2G4B	1	4
HS	PLCG1	NOS3	1	2
HS	PLCG1	NOS3	1	4
HS	PLCG1	SH2D2A	1	6
HS	PLCG2	PPP3CA	1	2
HS	PLCG2	PPP3CA	1	4
HS	PLCG2	PPP3CB	1	2
HS	PLCG2	PPP3CB	1	4
HS	PLCG2	PPP3CC	1	2
HS	PLCG2	PPP3CC	1	4
HS	PLCG2	PPP3R1	1	2
HS	PLCG2	PPP3R1	1	4
HS	PLCG2	PPP3R2	1	2
HS	PLCG2	PPP3R2	1	4
HS	PLCG2	PRKCA	1	4
HS	PLCG2	PRKCB	1	4
HS	PLCG2	PRKCG	1	4
HS	PLCG2	PLA2G4B	1	2
HS	PLCG2	PLA2G4B	1	4
HS	PLCG2	PLA2G4E	1	2
HS	PLCG2	PLA2G4E	1	4
HS	PLCG2	PLA2G4F	1	2
HS	PLCG2	PLA2G4F	1	4
HS	PLCG2	PLA2G4D	1	2
HS	PLCG2	PLA2G4D	1	4
HS	PLCG2	PLA2G4A	1	2
HS	PLCG2	PLA2G4A	1	4
HS	PLCG2	PLA2G4C	1	2
HS	PLCG2	PLA2G4C	1	4
HS	PLCG2	JMJD7-PLA2G4B	1	2
HS	PLCG2	JMJD7-PLA2G4B	1	4
HS	PLCG2	NOS3	1	2
HS	PLCG2	NOS3	1	4
HS	PLCG2	SH2D2A	1	6
HS	SPHK2	HRAS	1	3
HS	SPHK2	KRAS	1	3
HS	SPHK2	NRAS	1	3
HS	SPHK1	HRAS	1	3
HS	SPHK1	KRAS	1	3
HS	SPHK1	NRAS	1	3
HS	MAPKAPK3	HSPB1	1	4
HS	MAPKAPK2	HSPB1	1	4
HS	PPP3CA	NFATC2	1	4
HS	PPP3CB	NFATC2	1	4
HS	PPP3CC	NFATC2	1	4
HS	PPP3R1	NFATC2	1	4
HS	PPP3R2	NFATC2	1	4
HS	PIK3R5	RAC1	1	2
HS	PIK3R5	RAC2	1	2
HS	PIK3R5	RAC3	1	2
HS	PIK3CA	RAC1	1	2
HS	PIK3CA	RAC2	1	2
HS	PIK3CA	RAC3	1	2
HS	PIK3CB	RAC1	1	2
HS	PIK3CB	RAC2	1	2
HS	PIK3CB	RAC3	1	2
HS	PIK3CD	RAC1	1	2
HS	PIK3CD	RAC2	1	2
HS	PIK3CD	RAC3	1	2
HS	PIK3CG	RAC1	1	2
HS	PIK3CG	RAC2	1	2
HS	PIK3CG	RAC3	1	2
HS	PIK3R1	RAC1	1	2
HS	PIK3R1	RAC2	1	2
HS	PIK3R1	RAC3	1	2
HS	PIK3R2	RAC1	1	2
HS	PIK3R2	RAC2	1	2
HS	PIK3R2	RAC3	1	2
HS	PIK3R3	RAC1	1	2
HS	PIK3R3	RAC2	1	2
HS	PIK3R3	RAC3	1	2
HS	NFATC2	PTGS2	1	8
HS	PRKCA	RAF1	1	4
HS	PRKCA	SPHK2	1	4
HS	PRKCA	SPHK2	1	9
HS	PRKCA	SPHK1	1	4
HS	PRKCA	SPHK1	1	9
HS	PRKCB	RAF1	1	4
HS	PRKCB	SPHK2	1	4
HS	PRKCB	SPHK2	1	9
HS	PRKCB	SPHK1	1	4
HS	PRKCB	SPHK1	1	9
HS	PRKCG	RAF1	1	4
HS	PRKCG	SPHK2	1	4
HS	PRKCG	SPHK2	1	9
HS	PRKCG	SPHK1	1	4
HS	PRKCG	SPHK1	1	9
HS	MAPK14	MAPKAPK3	1	4
HS	MAPK14	MAPKAPK2	1	4
HS	MAPK11	MAPKAPK3	1	4
HS	MAPK11	MAPKAPK2	1	4
HS	MAPK13	MAPKAPK3	1	4
HS	MAPK13	MAPKAPK2	1	4
HS	MAPK12	MAPKAPK3	1	4
HS	MAPK12	MAPKAPK2	1	4
HS	SRC	PIK3R5	1	4
HS	SRC	PIK3CA	1	4
HS	SRC	PIK3CB	1	4
HS	SRC	PIK3CD	1	4
HS	SRC	PIK3CG	1	4
HS	SRC	PIK3R1	1	4
HS	SRC	PIK3R2	1	4
HS	SRC	PIK3R3	1	4
HS	LAMC3	CD44	1	4
HS	LAMC3	SV2C	1	4
HS	LAMC3	SV2B	1	4
HS	LAMC3	SV2A	1	4
HS	LAMC3	DAG1	1	4
HS	LAMB4	CD44	1	4
HS	LAMB4	SV2C	1	4
HS	LAMB4	SV2B	1	4
HS	LAMB4	SV2A	1	4
HS	LAMB4	DAG1	1	4
HS	LAMA1	CD44	1	4
HS	LAMA1	SV2C	1	4
HS	LAMA1	SV2B	1	4
HS	LAMA1	SV2A	1	4
HS	LAMA1	DAG1	1	4
HS	LAMA2	CD44	1	4
HS	LAMA2	SV2C	1	4
HS	LAMA2	SV2B	1	4
HS	LAMA2	SV2A	1	4
HS	LAMA2	DAG1	1	4
HS	LAMA3	CD44	1	4
HS	LAMA3	SV2C	1	4
HS	LAMA3	SV2B	1	4
HS	LAMA3	SV2A	1	4
HS	LAMA3	DAG1	1	4
HS	LAMA4	CD44	1	4
HS	LAMA4	SV2C	1	4
HS	LAMA4	SV2B	1	4
HS	LAMA4	SV2A	1	4
HS	LAMA4	DAG1	1	4
HS	LAMA5	CD44	1	4
HS	LAMA5	SV2C	1	4
HS	LAMA5	SV2B	1	4
HS	LAMA5	SV2A	1	4
HS	LAMA5	DAG1	1	4
HS	LAMB1	CD44	1	4
HS	LAMB1	SV2C	1	4
HS	LAMB1	SV2B	1	4
HS	LAMB1	SV2A	1	4
HS	LAMB1	DAG1	1	4
HS	LAMB2	CD44	1	4
HS	LAMB2	SV2C	1	4
HS	LAMB2	SV2B	1	4
HS	LAMB2	SV2A	1	4
HS	LAMB2	DAG1	1	4
HS	LAMB3	CD44	1	4
HS	LAMB3	SV2C	1	4
HS	LAMB3	SV2B	1	4
HS	LAMB3	SV2A	1	4
HS	LAMB3	DAG1	1	4
HS	LAMC1	CD44	1	4
HS	LAMC1	SV2C	1	4
HS	LAMC1	SV2B	1	4
HS	LAMC1	SV2A	1	4
HS	LAMC1	DAG1	1	4
HS	LAMC2	CD44	1	4
HS	LAMC2	SV2C	1	4
HS	LAMC2	SV2B	1	4
HS	LAMC2	SV2A	1	4
HS	LAMC2	DAG1	1	4
HS	COL1A1	CD44	1	4
HS	COL1A1	SDC1	1	4
HS	COL1A1	SDC4	1	4
HS	COL1A1	GP6	1	4
HS	COL1A2	CD44	1	4
HS	COL1A2	SDC1	1	4
HS	COL1A2	SDC4	1	4
HS	COL1A2	GP6	1	4
HS	COL2A1	CD44	1	4
HS	COL2A1	SDC1	1	4
HS	COL2A1	SDC4	1	4
HS	COL2A1	GP6	1	4
HS	COL3A1	CD44	1	4
HS	COL3A1	SDC1	1	4
HS	COL3A1	SDC4	1	4
HS	COL3A1	GP6	1	4
HS	COL4A1	CD44	1	4
HS	COL4A1	SDC1	1	4
HS	COL4A1	SDC4	1	4
HS	COL4A1	GP6	1	4
HS	COL4A2	CD44	1	4
HS	COL4A2	SDC1	1	4
HS	COL4A2	SDC4	1	4
HS	COL4A2	GP6	1	4
HS	COL4A3	CD44	1	4
HS	COL4A3	SDC1	1	4
HS	COL4A3	SDC4	1	4
HS	COL4A3	GP6	1	4
HS	COL4A4	CD44	1	4
HS	COL4A4	SDC1	1	4
HS	COL4A4	SDC4	1	4
HS	COL4A4	GP6	1	4
HS	COL4A5	CD44	1	4
HS	COL4A5	SDC1	1	4
HS	COL4A5	SDC4	1	4
HS	COL4A5	GP6	1	4
HS	COL4A6	CD44	1	4
HS	COL4A6	SDC1	1	4
HS	COL4A6	SDC4	1	4
HS	COL4A6	GP6	1	4
HS	COL5A1	CD44	1	4
HS	COL5A1	SDC1	1	4
HS	COL5A1	SDC4	1	4
HS	COL5A1	GP6	1	4
HS	COL5A2	CD44	1	4
HS	COL5A2	SDC1	1	4
HS	COL5A2	SDC4	1	4
HS	COL5A2	GP6	1	4
HS	COL6A1	CD44	1	4
HS	COL6A1	SDC1	1	4
HS	COL6A1	SDC4	1	4
HS	COL6A1	GP6	1	4
HS	COL6A2	CD44	1	4
HS	COL6A2	SDC1	1	4
HS	COL6A2	SDC4	1	4
HS	COL6A2	GP6	1	4
HS	COL6A3	CD44	1	4
HS	COL6A3	SDC1	1	4
HS	COL6A3	SDC4	1	4
HS	COL6A3	GP6	1	4
HS	COL11A1	CD44	1	4
HS	COL11A1	SDC1	1	4
HS	COL11A1	SDC4	1	4
HS	COL11A1	GP6	1	4
HS	COL11A2	CD44	1	4
HS	COL11A2	SDC1	1	4
HS	COL11A2	SDC4	1	4
HS	COL11A2	GP6	1	4
HS	COL6A6	CD44	1	4
HS	COL6A6	SDC1	1	4
HS	COL6A6	SDC4	1	4
HS	COL6A6	GP6	1	4
HS	COL24A1	CD44	1	4
HS	COL24A1	SDC1	1	4
HS	COL24A1	SDC4	1	4
HS	COL24A1	GP6	1	4
HS	COL6A5	CD44	1	4
HS	COL6A5	SDC1	1	4
HS	COL6A5	SDC4	1	4
HS	COL6A5	GP6	1	4
HS	COL5A3	CD44	1	4
HS	COL5A3	SDC1	1	4
HS	COL5A3	SDC4	1	4
HS	COL5A3	GP6	1	4
HS	COL27A1	CD44	1	4
HS	COL27A1	SDC1	1	4
HS	COL27A1	SDC4	1	4
HS	COL27A1	GP6	1	4
HS	TNC	SDC1	1	4
HS	TNC	SDC4	1	4
HS	TNN	SDC1	1	4
HS	TNN	SDC4	1	4
HS	TNR	SDC1	1	4
HS	TNR	SDC4	1	4
HS	TNXB	SDC1	1	4
HS	TNXB	SDC4	1	4
HS	VWF	GP9	1	4
HS	VWF	GP1BB	1	4
HS	VWF	GP1BA	1	4
HS	VWF	GP5	1	4
HS	FN1	CD44	1	4
HS	FN1	SDC1	1	4
HS	FN1	SDC4	1	4
HS	COMP	SDC1	1	4
HS	COMP	SDC4	1	4
HS	COMP	CD36	1	4
HS	COMP	CD47	1	4
HS	THBS1	SDC1	1	4
HS	THBS1	SDC4	1	4
HS	THBS1	CD36	1	4
HS	THBS1	CD47	1	4
HS	THBS2	SDC1	1	4
HS	THBS2	SDC4	1	4
HS	THBS2	CD36	1	4
HS	THBS2	CD47	1	4
HS	THBS3	SDC1	1	4
HS	THBS3	SDC4	1	4
HS	THBS3	CD36	1	4
HS	THBS3	CD47	1	4
HS	THBS4	SDC1	1	4
HS	THBS4	SDC4	1	4
HS	THBS4	CD36	1	4
HS	THBS4	CD47	1	4
HS	HSPG2	DAG1	1	4
HS	AGRN	DAG1	1	4
HS	CDH1	CDH1	1	6
HS	CDH1	CTNNB1	1	6
HS	CTNNA1	ACTN4	1	6
HS	CTNNA1	ACTN1	1	6
HS	CTNNA1	ACTN2	1	6
HS	CTNNA1	ACTN3	1	6
HS	CTNNA1	VCL	1	6
HS	CTNNA1	CTNNB1	1	6
HS	CTNNA1	ACTB	1	5
HS	CTNNA1	ACTG1	1	5
HS	CTNNA1	TJP1	1	6
HS	CTNNA1	MLLT4	1	6
HS	CTNNA2	ACTN4	1	6
HS	CTNNA2	ACTN1	1	6
HS	CTNNA2	ACTN2	1	6
HS	CTNNA2	ACTN3	1	6
HS	CTNNA2	VCL	1	6
HS	CTNNA2	CTNNB1	1	6
HS	CTNNA2	ACTB	1	5
HS	CTNNA2	ACTG1	1	5
HS	CTNNA2	TJP1	1	6
HS	CTNNA2	MLLT4	1	6
HS	CTNNA3	ACTN4	1	6
HS	CTNNA3	ACTN1	1	6
HS	CTNNA3	ACTN2	1	6
HS	CTNNA3	ACTN3	1	6
HS	CTNNA3	VCL	1	6
HS	CTNNA3	CTNNB1	1	6
HS	CTNNA3	ACTB	1	5
HS	CTNNA3	ACTG1	1	5
HS	CTNNA3	TJP1	1	6
HS	CTNNA3	MLLT4	1	6
HS	CTNND1	RAC1	1	4
HS	CTNND1	RAC2	1	4
HS	CTNND1	RAC3	1	4
HS	CTNND1	CDC42	1	4
HS	LEF1	CTNNB1	1	6
HS	TCF7	CTNNB1	1	6
HS	TCF7L2	CTNNB1	1	6
HS	TCF7L1	CTNNB1	1	6
HS	MAP3K7	NLK	1	4
HS	YES1	CTNND1	1	7
HS	YES1	CTNND1	1	9
HS	YES1	FYN	1	4
HS	YES1	FYN	1	9
HS	YES1	FER	1	4
HS	YES1	FER	1	9
HS	FYN	CTNNB1	1	7
HS	FYN	CTNNB1	1	9
HS	FYN	CTNND1	1	7
HS	FYN	CTNND1	1	9
HS	FER	CTNNB1	1	7
HS	FER	CTNNB1	1	9
HS	FER	CTNND1	1	7
HS	FER	CTNND1	1	9
HS	MAPK1	SNAI2	1	3
HS	MAPK3	SNAI2	1	3
HS	TGFBR1	SNAI1	1	3
HS	TGFBR1	SMAD4	1	3
HS	TGFBR1	SMAD2	1	3
HS	TGFBR1	SMAD3	1	3
HS	TGFBR2	SNAI1	1	3
HS	TGFBR2	SMAD4	1	3
HS	TGFBR2	SMAD2	1	3
HS	TGFBR2	SMAD3	1	3
HS	FGFR1	SNAI1	1	3
HS	EGFR	CTNND1	1	7
HS	EGFR	CTNND1	1	9
HS	EGFR	CTNNB1	1	7
HS	EGFR	CTNNB1	1	9
HS	EGFR	MAPK1	1	3
HS	EGFR	MAPK3	1	3
HS	ERBB2	CTNND1	1	7
HS	ERBB2	CTNND1	1	9
HS	ERBB2	CTNNB1	1	7
HS	ERBB2	CTNNB1	1	9
HS	ERBB2	MAPK1	1	3
HS	ERBB2	MAPK3	1	3
HS	MET	CTNND1	1	7
HS	MET	CTNND1	1	9
HS	MET	CTNNB1	1	7
HS	MET	CTNNB1	1	9
HS	IGF1R	CTNNB1	1	7
HS	IGF1R	CTNNB1	1	9
HS	CSNK2A1	CTNNB1	1	4
HS	CSNK2A1	CTNNB1	1	9
HS	CSNK2A2	CTNNB1	1	4
HS	CSNK2A2	CTNNB1	1	9
HS	CSNK2B	CTNNB1	1	4
HS	CSNK2B	CTNNB1	1	9
HS	PTPRJ	CTNND1	1	4
HS	PTPRJ	CTNND1	1	1
HS	PTPN6	CTNND1	1	4
HS	PTPN6	CTNND1	1	1
HS	PTPN1	CTNNB1	1	4
HS	PTPN1	CTNNB1	1	1
HS	PTPRF	CTNNB1	1	4
HS	PTPRF	CTNNB1	1	1
HS	PTPRB	CTNNB1	1	4
HS	PTPRB	CTNNB1	1	1
HS	PTPRM	CTNNB1	1	4
HS	PTPRM	CTNNB1	1	1
HS	PTPRM	CTNND1	1	4
HS	PTPRM	CTNND1	1	1
HS	ACP1	CTNNB1	1	4
HS	ACP1	CTNNB1	1	1
HS	RHOA	ACTB	1	4
HS	RHOA	ACTG1	1	4
HS	WASF2	ACTB	1	4
HS	WASF2	ACTG1	1	4
HS	WASF3	ACTB	1	4
HS	WASF3	ACTG1	1	4
HS	WASF1	ACTB	1	4
HS	WASF1	ACTG1	1	4
HS	BAIAP2	ACTB	1	4
HS	BAIAP2	ACTG1	1	4
HS	WAS	ACTB	1	4
HS	WAS	ACTG1	1	4
HS	WASL	ACTB	1	4
HS	WASL	ACTG1	1	4
HS	RAC1	IQGAP1	1	4
HS	RAC1	WASF2	1	4
HS	RAC1	WASF3	1	4
HS	RAC1	WASF1	1	4
HS	RAC1	BAIAP2	1	4
HS	RAC2	IQGAP1	1	4
HS	RAC2	WASF2	1	4
HS	RAC2	WASF3	1	4
HS	RAC2	WASF1	1	4
HS	RAC2	BAIAP2	1	4
HS	RAC3	IQGAP1	1	4
HS	RAC3	WASF2	1	4
HS	RAC3	WASF3	1	4
HS	RAC3	WASF1	1	4
HS	RAC3	BAIAP2	1	4
HS	CDC42	WASL	1	4
HS	CDC42	WAS	1	4
HS	CDC42	IQGAP1	1	4
HS	ACTB	ACTN4	1	6
HS	ACTB	ACTN1	1	6
HS	ACTB	ACTN2	1	6
HS	ACTB	ACTN3	1	6
HS	ACTB	VCL	1	6
HS	ACTB	TJP1	1	6
HS	ACTB	CTNNA1	1	6
HS	ACTB	CTNNA2	1	6
HS	ACTB	CTNNA3	1	6
HS	ACTB	MLLT4	1	6
HS	ACTG1	ACTN4	1	6
HS	ACTG1	ACTN1	1	6
HS	ACTG1	ACTN2	1	6
HS	ACTG1	ACTN3	1	6
HS	ACTG1	VCL	1	6
HS	ACTG1	TJP1	1	6
HS	ACTG1	CTNNA1	1	6
HS	ACTG1	CTNNA2	1	6
HS	ACTG1	CTNNA3	1	6
HS	ACTG1	MLLT4	1	6
HS	VCL	SORBS1	1	6
HS	SORBS1	MLLT4	1	6
HS	ACTN4	LMO7	1	6
HS	ACTN4	SSX2IP	1	6
HS	ACTN1	LMO7	1	6
HS	ACTN1	SSX2IP	1	6
HS	ACTN2	LMO7	1	6
HS	ACTN2	SSX2IP	1	6
HS	ACTN3	LMO7	1	6
HS	ACTN3	SSX2IP	1	6
HS	SSX2IP	MLLT4	1	6
HS	LMO7	MLLT4	1	6
HS	MLLT4	PVRL3	1	6
HS	MLLT4	PVRL1	1	6
HS	MLLT4	PVRL2	1	6
HS	MLLT4	PVRL4	1	6
HS	MLLT4	ACTB	1	4
HS	MLLT4	ACTG1	1	4
HS	CTNNB1	CTNNB1	1	4
HS	IQGAP1	CTNNB1	1	7
HS	IQGAP1	ACTB	1	4
HS	IQGAP1	ACTG1	1	4
HS	SRC	CTNNB1	1	7
HS	SRC	CTNNB1	1	9
HS	SRC	FARP2	1	4
HS	SRC	FARP2	1	9
HS	SRC	RHOA	1	7
HS	SRC	RAC1	1	3
HS	SRC	RAC2	1	3
HS	SRC	RAC3	1	3
HS	PVRL3	PVRL3	1	6
HS	PVRL3	PVRL2	1	6
HS	PVRL3	PVRL4	1	6
HS	PVRL3	PARD3	1	4
HS	PVRL3	SRC	1	3
HS	PVRL1	PVRL3	1	6
HS	PVRL1	PVRL1	1	6
HS	PVRL1	PVRL2	1	6
HS	PVRL1	PVRL4	1	6
HS	PVRL1	PARD3	1	4
HS	PVRL1	SRC	1	3
HS	PVRL2	PVRL1	1	6
HS	PVRL2	PVRL2	1	6
HS	PVRL2	PVRL4	1	6
HS	PVRL2	PARD3	1	4
HS	PVRL2	SRC	1	3
HS	PVRL4	PVRL3	1	6
HS	PVRL4	PVRL1	1	6
HS	PVRL4	PVRL2	1	6
HS	PVRL4	PVRL4	1	6
HS	PVRL4	PARD3	1	4
HS	PVRL4	SRC	1	3
HS	FARP2	CDC42	1	4
HS	MITF	TYR	1	8
HS	MITF	TYRP1	1	8
HS	MITF	DCT	1	8
HS	PRKACA	CREBBP	1	4
HS	PRKACA	CREBBP	1	9
HS	PRKACA	EP300	1	4
HS	PRKACA	EP300	1	9
HS	PRKACA	CREB3	1	4
HS	PRKACA	CREB3	1	9
HS	PRKACA	CREB1	1	4
HS	PRKACA	CREB1	1	9
HS	PRKACA	CREB3L4	1	4
HS	PRKACA	CREB3L4	1	9
HS	PRKACA	CREB3L2	1	4
HS	PRKACA	CREB3L2	1	9
HS	PRKACA	CREB3L3	1	4
HS	PRKACA	CREB3L3	1	9
HS	PRKACA	CREB3L1	1	4
HS	PRKACA	CREB3L1	1	9
HS	PRKACB	CREBBP	1	4
HS	PRKACB	CREBBP	1	9
HS	PRKACB	EP300	1	4
HS	PRKACB	EP300	1	9
HS	PRKACB	CREB3	1	4
HS	PRKACB	CREB3	1	9
HS	PRKACB	CREB1	1	4
HS	PRKACB	CREB1	1	9
HS	PRKACB	CREB3L4	1	4
HS	PRKACB	CREB3L4	1	9
HS	PRKACB	CREB3L2	1	4
HS	PRKACB	CREB3L2	1	9
HS	PRKACB	CREB3L3	1	4
HS	PRKACB	CREB3L3	1	9
HS	PRKACB	CREB3L1	1	4
HS	PRKACB	CREB3L1	1	9
HS	PRKACG	CREBBP	1	4
HS	PRKACG	CREBBP	1	9
HS	PRKACG	EP300	1	4
HS	PRKACG	EP300	1	9
HS	PRKACG	CREB3	1	4
HS	PRKACG	CREB3	1	9
HS	PRKACG	CREB1	1	4
HS	PRKACG	CREB1	1	9
HS	PRKACG	CREB3L4	1	4
HS	PRKACG	CREB3L4	1	9
HS	PRKACG	CREB3L2	1	4
HS	PRKACG	CREB3L2	1	9
HS	PRKACG	CREB3L3	1	4
HS	PRKACG	CREB3L3	1	9
HS	PRKACG	CREB3L1	1	4
HS	PRKACG	CREB3L1	1	9
HS	CALML6	CAMK2A	1	4
HS	CALML6	CAMK2B	1	4
HS	CALML6	CAMK2D	1	4
HS	CALML6	CAMK2G	1	4
HS	CALML5	CAMK2A	1	4
HS	CALML5	CAMK2B	1	4
HS	CALML5	CAMK2D	1	4
HS	CALML5	CAMK2G	1	4
HS	CALM1	CAMK2A	1	4
HS	CALM1	CAMK2B	1	4
HS	CALM1	CAMK2D	1	4
HS	CALM1	CAMK2G	1	4
HS	CALM2	CAMK2A	1	4
HS	CALM2	CAMK2B	1	4
HS	CALM2	CAMK2D	1	4
HS	CALM2	CAMK2G	1	4
HS	CALM3	CAMK2A	1	4
HS	CALM3	CAMK2B	1	4
HS	CALM3	CAMK2D	1	4
HS	CALM3	CAMK2G	1	4
HS	CALML3	CAMK2A	1	4
HS	CALML3	CAMK2B	1	4
HS	CALML3	CAMK2D	1	4
HS	CALML3	CAMK2G	1	4
HS	GNAI1	PLCB1	1	4
HS	GNAI1	PLCB2	1	4
HS	GNAI1	PLCB3	1	4
HS	GNAI1	PLCB4	1	4
HS	GNAI2	PLCB1	1	4
HS	GNAI2	PLCB2	1	4
HS	GNAI2	PLCB3	1	4
HS	GNAI2	PLCB4	1	4
HS	GNAI3	PLCB1	1	4
HS	GNAI3	PLCB2	1	4
HS	GNAI3	PLCB3	1	4
HS	GNAI3	PLCB4	1	4
HS	GNAO1	DVL1	1	4
HS	GNAO1	DVL1	1	9
HS	GNAO1	DVL2	1	4
HS	GNAO1	DVL2	1	9
HS	GNAO1	DVL3	1	4
HS	GNAO1	DVL3	1	9
HS	GNAO1	PLCB1	1	4
HS	GNAO1	PLCB2	1	4
HS	GNAO1	PLCB3	1	4
HS	GNAO1	PLCB4	1	4
HS	EDNRB	GNAI1	1	4
HS	EDNRB	GNAI2	1	4
HS	EDNRB	GNAI3	1	4
HS	EDNRB	GNAO1	1	4
HS	KIT	HRAS	1	4
HS	KIT	KRAS	1	4
HS	KIT	NRAS	1	4
HS	FZD10	GNAO1	1	4
HS	FZD10	GNAO1	1	9
HS	FZD10	GNAQ	1	4
HS	FZD10	GNAQ	1	9
HS	FZD2	GNAO1	1	4
HS	FZD2	GNAO1	1	9
HS	FZD2	GNAQ	1	4
HS	FZD2	GNAQ	1	9
HS	FZD5	GNAO1	1	4
HS	FZD5	GNAO1	1	9
HS	FZD5	GNAQ	1	4
HS	FZD5	GNAQ	1	9
HS	FZD3	GNAO1	1	4
HS	FZD3	GNAO1	1	9
HS	FZD3	GNAQ	1	4
HS	FZD3	GNAQ	1	9
HS	FZD1	GNAO1	1	4
HS	FZD1	GNAO1	1	9
HS	FZD1	GNAQ	1	4
HS	FZD1	GNAQ	1	9
HS	FZD4	GNAO1	1	4
HS	FZD4	GNAO1	1	9
HS	FZD4	GNAQ	1	4
HS	FZD4	GNAQ	1	9
HS	FZD6	GNAO1	1	4
HS	FZD6	GNAO1	1	9
HS	FZD6	GNAQ	1	4
HS	FZD6	GNAQ	1	9
HS	FZD7	GNAO1	1	4
HS	FZD7	GNAO1	1	9
